PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975
0.711277902126312,-0.152623638510704,0.00010250741379373,6.44341932293726e-05,0.505652559796969,0.907627984384696,-0.296149111052976,-0.0420921874204368
1.0274064540863,0.00954186823219061,0.000102781291228066,4.39508434629713e-05,0.826821497579416,1.23720377882322,-0.0825883270019658,0.092441124313162
0.825922548770905,-0.086388997733593,0.000101553801934373,5.41085481437297e-05,0.636558603247007,1.02505816419919,-0.196161610740677,0.0107467949841134
1.03162276744843,-0.00101997412275523,0.000259651603627776,0.00011508675996713,0.554323567450047,1.58336211641629,-0.256239494658982,0.199574683911854
0.852481782436371,-0.0828154385089874,0.000206218816827427,0.000110965611193747,0.482406314462423,1.27701528469721,-0.316593194285203,0.106193818710425
0.757519781589508,-0.122483134269714,6.99546802274166e-05,4.05884721224295e-05,0.619413078824679,0.885262585182985,-0.208019698808219,-0.0529279140706399
0.579162299633026,-0.239468470215797,5.85427797671693e-05,4.47449205029119e-05,0.462032198657592,0.693408555785815,-0.335327795546876,-0.159010932498193
1.30872464179993,0.116462737321854,5.51003873588346e-05,1.83248964349355e-05,1.2009715517362,1.41652822295825,0.0795327145602507,0.15122520405359
0.969214379787445,-0.0735547468066216,0.000567619576354956,0.000227872277084525,0.291786518444618,2.36642243862152,-0.534938665215582,0.37408727546868
1.57782101631165,0.19595442712307,0.000154668794329406,4.29099165133176e-05,1.28075855672359,1.89373252193133,0.107467217300132,0.277318633574964
2.57668304443359,0.410184264183044,0.000163780822091725,2.76294559701559e-05,2.26552666823069,2.90030254522959,0.355169164205191,0.462443094487358
2.79048848152161,0.444874495267868,0.000169509788112764,2.65157584603997e-05,2.45206269423167,3.1197359542052,0.389531568701193,0.494117830376814
2.5076904296875,0.398209393024445,0.000175379293538758,3.04679581649297e-05,2.17531202832858,2.86210065086683,0.337521549324292,0.456684413329332
0.577195227146149,-0.244776591658592,9.48740312698976e-05,7.38597488036763e-05,0.402278357495864,0.766796978811423,-0.395474286146091,-0.115319675252464
1.88856530189514,0.275590866804123,9.40836492632542e-05,2.17095115149741e-05,1.70627265572548,2.07118296821912,0.232048407039435,0.316218454293448
0.429305672645569,-0.376104444265366,8.53815655601118e-05,8.89655972646717e-05,0.275544088085492,0.605952064692974,-0.559809123794958,-0.217562277063683
0.49389386177063,-0.313609063625336,8.86435839604459e-05,8.03549824553865e-05,0.317934901763995,0.669965103765329,-0.497664319367078,-0.173948307085017
0.811584830284119,-0.0941209644079208,0.000101129318735384,5.52781366736593e-05,0.615736930569013,1.00911349654198,-0.210604820380628,0.00393980125556944
0.317379891872406,-0.512073636054993,7.80030132645471e-05,0.000110911283283166,0.178787860150139,0.479572661717733,-0.747663277276297,-0.319147262453073
0.40345087647438,-0.404487907886505,8.58382687082405e-05,9.61595811818541e-05,0.238265181084474,0.576973549028238,-0.622941297558223,-0.238844260383261
3.78772163391113,0.577724516391754,0.000207335850824609,2.3873714069352e-05,3.38345856865247,4.19050405422846,0.529360816509617,0.622266178195095
3.79785871505737,0.578963875770569,0.000195617542475091,2.23693704540004e-05,3.41466864347458,4.21969734827677,0.533348006283882,0.625281223663368
0.67209529876709,-0.174729719758034,6.64074000090708e-05,4.3619069436248e-05,0.540491352975369,0.804224076867104,-0.267211353490228,-0.0946229305140773
1.03784573078156,0.0146684851497412,8.49144742788827e-05,3.57825891221261e-05,0.873340274890264,1.20421796739101,-0.0588165318129552,0.0807048171095897
0.249104663729668,-0.615152955055237,5.6201728582732e-05,0.000101826864744884,0.144482416038712,0.366640528043111,-0.840185005182146,-0.435759562045957
0.668160021305084,-0.182803869247437,0.000122619279525814,8.32884923673717e-05,0.451902751376231,0.916971963147322,-0.34495632867212,-0.0376443897267442
0.810468554496765,-0.0927352756261826,6.60794082597276e-05,3.59772235243228e-05,0.662112355232239,0.930483589073022,-0.179068307966561,-0.0312913219709749
0.810011684894562,-0.0950679555535316,0.00010248396619409,5.61076712169067e-05,0.601860349376996,1.02547114292781,-0.220504296613637,0.0109234157363162
0.489125639200211,-0.323745846748352,0.000116945087523623,0.00010955577624722,0.268541004508734,0.728760325908661,-0.570994580893838,-0.137415904528209
0.48487976193428,-0.324591755867004,0.000102953002648824,9.5864019607841e-05,0.290875894576311,0.700065749883652,-0.5362943660133,-0.15486158865912
0.488885939121246,-0.317895740270615,8.67013363924395e-05,7.9691993946627e-05,0.32332608923316,0.661471013724804,-0.490362707684514,-0.179489699758463
1.28176403045654,0.105236627161503,0.000138236497383042,4.76042501909169e-05,1.02264249722163,1.55612943073114,0.00972376012141953,0.192045715236095
0.895327985286713,-0.0509050488471985,0.000101831254796573,5.05661857735729e-05,0.695694995919863,1.09795259137948,-0.157581308514946,0.0405835669690301
0.958487391471863,-0.020917221903801,0.000102417264990278,4.68433293004959e-05,0.75867669035991,1.1637864301602,-0.11994327365068,0.0658729648804291
1.86042881011963,0.269126176834106,8.78351725380694e-05,2.0601010433479e-05,1.68499626417955,2.02759526968002,0.226598940948966,0.306981262756506
1.5434308052063,0.187342062592506,0.000112086170566407,3.15833159947987e-05,1.32661310732365,1.76117124954859,0.122744253409325,0.245801579593226
1.54884028434753,0.188881054520607,0.000111302757719309,3.13415490199665e-05,1.33089523613453,1.78389573991299,0.124143870220406,0.251369454298364
0.994714558124542,-0.0041293385438621,9.07927594382077e-05,4.00151044413457e-05,0.822378265360991,1.17459155122439,-0.0849283789535486,0.0698868701587175
1.09380722045898,0.0367559939622879,0.000108487676711169,4.3902156090015e-05,0.878549877802531,1.29794665972392,-0.056233596881473,0.113256845089662
0.675583362579346,-0.174079433083534,8.71011857387227e-05,5.79262702998938e-05,0.504580316940943,0.829967477917671,-0.29707001483913,-0.0809389386733081
0.635959267616272,-0.201167210936546,9.09381379026475e-05,6.39725345618102e-05,0.467616403351227,0.822718274593353,-0.330110637226008,-0.0847490107379137
0.767357885837555,-0.119988866150379,0.000115277439895946,6.63607595809912e-05,0.55502145588398,1.01686536769072,-0.255693279171754,0.00725052314460629
0.743074357509613,-0.134324491024017,0.000115361006712169,6.89063295647211e-05,0.520763752361139,0.976930846770604,-0.283359260258322,-0.0101365433570993
1.64672768115997,0.215523093938828,0.000117125673674058,3.0936766784943e-05,1.41945731341839,1.8836711615324,0.152122292951804,0.275005074289633
0.733218193054199,-0.14212954044342,0.000132785415692702,8.10293192403573e-05,0.488037527104219,0.999752034743627,-0.311558003026588,-0.000107825255797158
0.615511536598206,-0.219315469264984,0.000119572980614809,8.76723041597005e-05,0.394830956558386,0.859100937843323,-0.403588804752602,-0.0659558068637208
1.30614531040192,0.110742181539536,0.000201588735795126,6.80190196435658e-05,0.935072199503581,1.73566910425822,-0.0291548602736327,0.239464677288891
1.19016647338867,0.0723745748400688,0.000143888578272154,5.33934813413042e-05,0.900710352261861,1.48263929386934,-0.0454148491387751,0.171035400127688
1.26760804653168,0.098304346203804,0.000184699280906893,6.42207936207717e-05,0.92607809950908,1.64815799395243,-0.0333523887120719,0.216998809853489
1.57827889919281,0.196484312415123,0.000138727062956357,3.861763026406e-05,1.32006418208281,1.85620961884658,0.120595041321295,0.268627004302075
1.79522919654846,0.250858396291733,0.000217830171593392,5.3627128671504e-05,1.38028584221999,2.22286206881205,0.139968720725933,0.346912474182163
2.63979387283325,0.420761793851852,0.000160860716224552,2.65379339808629e-05,2.32159718871117,2.96449104746183,0.365786869193252,0.471950111794791
0.48690465092659,-0.322250485420227,0.000100247104078843,9.36474487568818e-05,0.298586638271809,0.689748208721479,-0.524929988657105,-0.16130963521182
0.584648132324219,-0.238904058933258,9.36051680489171e-05,7.20473259293528e-05,0.398611525694529,0.778608263035615,-0.399450156933046,-0.108686225871799
0.702615857124329,-0.156316176056862,8.14607771364007e-05,5.20031060283535e-05,0.534718764324983,0.855275676647822,-0.271874600440457,-0.0678939106406401
1.26683461666107,0.101021505892277,0.000111687832001981,3.85392881934322e-05,1.05677641332149,1.48101045886676,0.023983089057713,0.170558125101308
1.39224636554718,0.142205834388733,0.000115545499379479,3.63697358466763e-05,1.16548151473204,1.63591507871946,0.0665044948491783,0.213760753292989
0.366861432790756,-0.445905715227127,7.80323134404453e-05,9.71064396719177e-05,0.217627520114183,0.521437830726306,-0.662286270762827,-0.28279755049799
0.850288569927216,-0.0750197097659111,0.000122091699634019,6.37370048512507e-05,0.621861935655276,1.10459404488405,-0.206306337334749,0.0432019503060058
0.687853455543518,-0.165515378117561,8.03441217943207e-05,5.14803955207279e-05,0.531473956008752,0.849067048231761,-0.274518023138682,-0.0710580915705001
1.84003365039825,0.262277036905289,0.000197039115334329,4.74316334817687e-05,1.45632006029288,2.19826067487399,0.163256240186428,0.342079175641465
0.473930656909943,-0.331340789794922,8.38731622677585e-05,7.94219516310621e-05,0.313090022653341,0.646553829312325,-0.50433078017424,-0.189395340030697
1.22990429401398,0.0875062793493271,0.000128068135598779,4.5477274033446e-05,0.997566194832325,1.50565128525098,-0.00105829798989009,0.177724395516772
0.692275822162628,-0.163313284516335,8.80565983532198e-05,5.6324119709853e-05,0.519053232173125,0.86347994407018,-0.284790940789923,-0.0637477481221498
1.0031658411026,-0.00660032778978348,0.000188696372374799,8.45289373610317e-05,0.651381381352742,1.38968717952569,-0.18616483427733,0.142917049235654
1.92412257194519,0.28328675031662,0.000126834043260157,2.87136852237362e-05,1.68204211592674,2.1690368672212,0.225836811446616,0.336266911989618
1.52937304973602,0.1824661642313,0.000147172177766528,4.24467904225721e-05,1.23663237492243,1.82362499634425,0.0922398049635525,0.260935529080317
0.698115527629852,-0.168828040361404,0.000164816271493931,0.000107578259123786,0.385730359703302,1.05059376855691,-0.413716359535886,0.0214344967277248
0.931983649730682,-0.0400658622384071,0.000188031575555632,9.3045888682534e-05,0.574706687529882,1.30095615784327,-0.240553767787492,0.114261880418977
2.03511571884155,0.307752639055252,0.000126384473912478,2.69771096898773e-05,1.80323104560375,2.29069565534592,0.25605137223195,0.359967392050009
1.26177835464478,0.0982261002063751,0.000141166017175432,4.92355822171831e-05,0.985100465516249,1.54152881304423,-0.00651977488643117,0.187951303033752
0.504679560661316,-0.305956959724426,0.000100478119146332,8.98057660373669e-05,0.319132604946693,0.707283396025499,-0.496050774095541,-0.150408845874525
1.12373697757721,0.0445490181446075,0.0001857338013947,7.37815799776443e-05,0.762430334587892,1.51964115401109,-0.117800784551939,0.181740905450954
0.599655985832214,-0.223092928528786,4.04546815903129e-05,2.94902627597927e-05,0.519105744361877,0.678784221410751,-0.284744165257289,-0.168268277682678
0.670966446399689,-0.173988565802574,3.76772286219648e-05,2.4542626190694e-05,0.595129143198331,0.746260844171047,-0.225388787751753,-0.127109345351043
1.13917756080627,0.0536976419389248,0.000130287286345449,5.0484493987924e-05,0.894467301170031,1.39633975426356,-0.0484360451184742,0.144991093734397
0.786708116531372,-0.110680900514126,0.000131666356976161,7.67470401989616e-05,0.52711702833573,1.03528924485048,-0.278093667953552,0.0150613875180357
0.969968616962433,-0.0159948598593473,0.000108444234263766,4.91765560459095e-05,0.767799063026905,1.18896084427834,-0.114752719092895,0.075167281843831
0.542346000671387,-0.268566340208054,6.15572666077439e-05,5.0014598119819e-05,0.428997175643841,0.664034349719683,-0.367545760669111,-0.177810033827095
